task,pipeline,model,sampling_rate,outer_fold,inner_fold,learning_rate,channels,window,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
eye,isr,dcn,125,3,2,0.00075,61,4,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9244352728119127,0.9244352728119127,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9113208201783298,0.9113208201783298,0.9965725495382309,0.9965725495382309,0.9965725495382309,0.823943661971831
eye,isr,dcn,125,4,2,0.00075,61,4,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.9309452736318408,0.9309452736318408,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.9295215405995633,0.9295215405995633,0.9827525402808085,0.9827525402808085,0.9827525402808085,0.8591549295774648
eye,isr,dcn,125,5,2,0.00075,61,4,0.9401408450704225,0.9401408450704225,0.9401408450704225,0.9434863719899838,0.9434863719899836,0.9401408450704225,0.9401408450704225,0.9401408450704225,0.9401408450704225,0.9400277419310317,0.9400277419310317,0.9961372302673632,0.9961372302673632,0.9961372302673632,0.8802816901408451
eye,isr,dcn,125,6,2,0.00075,61,4,0.9741784037558685,0.9741784037558685,0.9741784037558685,0.974848250744951,0.974848250744951,0.9741784037558685,0.9741784037558685,0.9741784037558685,0.9741784037558685,0.97416929420325,0.97416929420325,0.9987491458925698,0.9987491458925698,0.9987491458925698,0.9483568075117371
eye,isr,dcn,125,7,2,0.00075,61,4,0.9530516431924883,0.9530516431924883,0.9530516431924883,0.9530915904331534,0.9530915904331534,0.9530516431924883,0.9530516431924883,0.9530516431924883,0.9530516431924883,0.9530506083583142,0.9530506083583142,0.9863618329696489,0.9863618329696489,0.9863618329696489,0.9061032863849765
eye,isr,dcn,125,8,2,0.00075,61,4,0.8274647887323944,0.8274647887323944,0.8274647887323944,0.8397478775405196,0.8397478775405197,0.8274647887323944,0.8274647887323944,0.8274647887323944,0.8274647887323944,0.8258911256521575,0.8258911256521575,0.9039983248473628,0.9039983248473628,0.9039983248473628,0.6549295774647887
eye,isr,dcn,125,9,2,0.00075,61,4,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.879183025144604,0.8791830251446039,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.845474880599722,0.845474880599722,0.9783497542374748,0.9783497542374748,0.9783497542374748,0.6971830985915493
eye,isr,dcn,125,10,2,0.00075,61,4,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9227991476954133,0.9227991476954134,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9151262922542227,0.9151262922542227,0.980967180233199,0.980967180233199,0.980967180233199,0.8309859154929577
eye,isr,dcn,125,1,3,0.00075,61,4,0.9413145539906104,0.9413145539906104,0.9413145539906104,0.946520963425513,0.9465209634255131,0.9413145539906104,0.9413145539906104,0.9413145539906104,0.9413145539906103,0.9411429866203918,0.9411429866203916,0.9965835702792656,0.9965835702792656,0.9965835702792656,0.8826291079812206
eye,isr,dcn,125,2,3,0.00075,61,4,0.926056338028169,0.926056338028169,0.926056338028169,0.926171407783847,0.926171407783847,0.926056338028169,0.926056338028169,0.926056338028169,0.926056338028169,0.9260513463432779,0.9260513463432779,0.9847142321849721,0.9847142321849721,0.9847142321849721,0.852112676056338
eye,isr,dcn,125,3,3,0.00075,61,4,0.9436619718309859,0.943661971830986,0.9436619718309859,0.9458732057416268,0.9458732057416268,0.9436619718309859,0.943661971830986,0.9436619718309859,0.9436619718309859,0.9435920353542877,0.9435920353542877,0.9942030902157861,0.9942030902157861,0.9942030902157861,0.8873239436619719
eye,isr,dcn,125,4,3,0.00075,61,4,0.9143192488262911,0.9143192488262911,0.9143192488262911,0.9185840658698303,0.9185840658698303,0.9143192488262911,0.9143192488262911,0.9143192488262911,0.9143192488262912,0.9141004481703738,0.914100448170374,0.9795510150102493,0.9795510150102493,0.9795510150102493,0.8286384976525821
eye,isr,dcn,125,5,3,0.00075,61,4,0.9248826291079812,0.9248826291079812,0.9248826291079812,0.9290531517094016,0.9290531517094016,0.9248826291079812,0.9248826291079812,0.9248826291079812,0.9248826291079812,0.9246996437153037,0.9246996437153037,0.9900813330688356,0.9900813330688356,0.9900813330688356,0.8497652582159625
eye,isr,dcn,125,6,3,0.00075,61,4,0.965962441314554,0.965962441314554,0.965962441314554,0.9659855510919341,0.9659855510919341,0.965962441314554,0.965962441314554,0.965962441314554,0.965962441314554,0.965962019300312,0.965962019300312,0.996627653243404,0.996627653243404,0.996627653243404,0.931924882629108
eye,isr,dcn,125,7,3,0.00075,61,4,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.8825953903003986,0.8825953903003985,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.8485915492957746,0.845150928111021,0.845150928111021,0.9948753554188984,0.9948753554188984,0.9948753554188984,0.6971830985915493
eye,isr,dcn,125,8,3,0.00075,61,4,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.8704347826086957,0.8704347826086958,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.819600030126346,0.8196000301263459,0.9869459322444841,0.9869459322444841,0.9869459322444841,0.6502347417840375
eye,isr,dcn,125,9,3,0.00075,61,4,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.8664043918100691,0.8664043918100691,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.8251173708920188,0.8200480540927486,0.8200480540927486,0.9587603870484251,0.9587603870484251,0.9587603870484251,0.6502347417840375
eye,isr,dcn,125,10,3,0.00075,61,4,0.8227699530516432,0.8227699530516432,0.8227699530516432,0.8691507798960139,0.869150779896014,0.8227699530516432,0.8227699530516432,0.8227699530516432,0.8227699530516432,0.8170225415052985,0.8170225415052985,0.9814135202451013,0.9814135202451013,0.9814135202451013,0.6455399061032864
eye,isr,dcn,125,1,4,0.00075,61,4,0.8990610328638498,0.8990610328638498,0.8990610328638498,0.916015625,0.916015625,0.8990610328638498,0.8990610328638498,0.8990610328638498,0.8990610328638498,0.8980220122810045,0.8980220122810046,0.9979887147611806,0.9979887147611806,0.9979887147611806,0.7981220657276995
eye,isr,dcn,125,2,4,0.00075,61,4,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9469067456472997,0.9469067456472998,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9448356807511736,0.9447716957009252,0.9447716957009252,0.9864389781568912,0.9864389781568912,0.9864389781568912,0.8896713615023474
eye,isr,dcn,125,3,4,0.00075,61,4,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9224208557690677,0.9224208557690678,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9119718309859155,0.9114240762945046,0.9114240762945047,0.9746137230267363,0.9746137230267363,0.9746137230267363,0.823943661971831
eye,isr,dcn,125,4,4,0.00075,61,4,0.8086854460093896,0.8086854460093897,0.8086854460093896,0.8196792878135075,0.8196792878135076,0.8086854460093896,0.8086854460093897,0.8086854460093896,0.8086854460093896,0.8070263442750287,0.8070263442750286,0.9291256144063127,0.9291256144063127,0.9291256144063127,0.6173708920187793
eye,isr,dcn,125,5,4,0.00075,61,4,0.9143192488262911,0.914319248826291,0.9143192488262911,0.9248278122121965,0.9248278122121965,0.9143192488262911,0.914319248826291,0.9143192488262911,0.9143192488262912,0.913786100926651,0.913786100926651,0.9918584275606692,0.9918584275606692,0.9918584275606692,0.8286384976525821
eye,isr,dcn,125,6,4,0.00075,61,4,0.9553990610328639,0.9553990610328638,0.9553990610328639,0.957668793195109,0.957668793195109,0.9553990610328639,0.9553990610328638,0.9553990610328639,0.9553990610328639,0.9553436946554777,0.9553436946554777,0.9972833873349645,0.9972833873349645,0.9972833873349645,0.9107981220657277
eye,isr,dcn,125,7,4,0.00075,61,4,0.9823943661971831,0.982394366197183,0.9823943661971831,0.9825246517883226,0.9825246517883227,0.9823943661971831,0.982394366197183,0.9823943661971831,0.9823943661971831,0.9823931777007804,0.9823931777007805,0.9988813947849854,0.9988813947849854,0.9988813947849854,0.9647887323943662
eye,isr,dcn,125,8,4,0.00075,61,4,0.926056338028169,0.926056338028169,0.926056338028169,0.9349751061854801,0.93497510618548,0.926056338028169,0.926056338028169,0.926056338028169,0.926056338028169,0.9256753482150646,0.9256753482150646,0.9841080914280675,0.9841080914280675,0.9841080914280675,0.852112676056338
eye,isr,dcn,125,9,4,0.00075,61,4,0.8427230046948356,0.8427230046948357,0.8427230046948356,0.8803571428571428,0.8803571428571428,0.8427230046948356,0.8427230046948357,0.8427230046948356,0.8427230046948356,0.8387339183103844,0.8387339183103842,0.9279794573387115,0.9279794573387115,0.9279794573387115,0.6854460093896714
eye,isr,dcn,125,10,4,0.00075,61,4,0.8896713615023474,0.8896713615023475,0.8896713615023474,0.8913620968277511,0.891362096827751,0.8896713615023474,0.8896713615023475,0.8896713615023474,0.8896713615023474,0.8895520741394529,0.8895520741394529,0.9697701073420176,0.9697701073420176,0.9697701073420176,0.7793427230046949
eye,isr,dcn,125,1,5,0.00075,61,4,0.9835680751173709,0.9835680751173709,0.9835680751173709,0.9835787339093633,0.9835787339093635,0.9835680751173709,0.9835680751173709,0.9835680751173709,0.9835680751173709,0.9835679845708776,0.9835679845708776,0.9968094954704755,0.9968094954704755,0.9968094954704755,0.9671361502347418
eye,isr,dcn,125,2,5,0.00075,61,4,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9498553922797868,0.9498553922797867,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9448356807511736,0.9446813624929028,0.9446813624929027,0.9942912561440631,0.9942912561440631,0.9942912561440631,0.8896713615023474
eye,isr,dcn,125,3,5,0.00075,61,4,0.9730046948356808,0.9730046948356808,0.9730046948356808,0.9735918698379595,0.9735918698379595,0.9730046948356808,0.9730046948356808,0.9730046948356808,0.9730046948356808,0.9729963248213054,0.9729963248213054,0.9984736273667042,0.9984736273667042,0.9984736273667042,0.9460093896713615
eye,isr,dcn,125,4,5,0.00075,61,4,0.852112676056338,0.852112676056338,0.852112676056338,0.853429203539823,0.853429203539823,0.852112676056338,0.852112676056338,0.852112676056338,0.852112676056338,0.851974827226748,0.8519748272267479,0.9446593488946197,0.9446593488946197,0.9446593488946197,0.704225352112676
eye,isr,dcn,125,5,5,0.00075,61,4,0.9143192488262911,0.914319248826291,0.9143192488262911,0.9268537074148296,0.9268537074148296,0.9143192488262911,0.914319248826291,0.9143192488262911,0.9143192488262912,0.9136855983069077,0.9136855983069078,0.9947706583790694,0.9947706583790694,0.9947706583790694,0.8286384976525821
eye,isr,dcn,125,6,5,0.00075,61,4,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9448381319741012,0.944838131974101,0.9448356807511737,0.9448356807511737,0.9448356807511737,0.9448356807511736,0.9448356047571094,0.9448356047571094,0.9915746434790276,0.9915746434790276,0.9915746434790276,0.8896713615023474
eye,isr,dcn,125,7,5,0.00075,61,4,0.9507042253521126,0.9507042253521127,0.9507042253521126,0.9511915269196822,0.9511915269196823,0.9507042253521126,0.9507042253521127,0.9507042253521126,0.9507042253521126,0.9506909114960838,0.9506909114960838,0.990825233088673,0.990825233088673,0.990825233088673,0.9014084507042254
eye,isr,dcn,125,8,5,0.00075,61,4,0.9002347417840375,0.9002347417840375,0.9002347417840375,0.9020981537354333,0.9020981537354333,0.9002347417840375,0.9002347417840375,0.9002347417840375,0.9002347417840375,0.9001190241399714,0.9001190241399715,0.9737871674491393,0.9737871674491393,0.9737871674491393,0.8004694835680751
eye,isr,dcn,125,9,5,0.00075,61,4,0.8661971830985915,0.8661971830985915,0.8661971830985915,0.8903665413533834,0.8903665413533834,0.8661971830985915,0.8661971830985915,0.8661971830985915,0.8661971830985915,0.8640935371389232,0.8640935371389231,0.9892768189733078,0.9892768189733078,0.9892768189733078,0.7323943661971831
eye,isr,dcn,125,10,5,0.00075,61,4,0.9354460093896714,0.9354460093896713,0.9354460093896714,0.9363139441791126,0.9363139441791126,0.9354460093896714,0.9354460093896713,0.9354460093896714,0.9354460093896714,0.9354138900106541,0.935413890010654,0.9880424959774295,0.9880424959774295,0.9880424959774295,0.8708920187793427
eye,raw,dcn,125,1,1,0.00075,61,4,0.8511111111111112,0.8511111111111112,0.8511111111111112,0.8513609677993239,0.8513609677993238,0.8511111111111112,0.8511111111111112,0.8511111111111112,0.8511111111111112,0.8510846372688479,0.8510846372688478,0.9412345679012346,0.9412345679012346,0.9412345679012346,0.7022222222222223
eye,raw,dcn,125,2,1,0.00075,61,4,0.8088888888888889,0.8088888888888889,0.8088888888888889,0.8127500000000001,0.81275,0.8088888888888889,0.8088888888888889,0.8088888888888889,0.8088888888888889,0.808297213622291,0.8082972136222909,0.8822469135802469,0.8822469135802469,0.8822469135802469,0.6177777777777778
eye,raw,dcn,125,3,1,0.00075,61,4,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7173374613003096,0.7173374613003095,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7164478764478763,0.7164478764478763,0.8025382716049383,0.8025382716049383,0.8025382716049383,0.43333333333333335
eye,raw,dcn,125,4,1,0.00075,61,4,0.8977777777777778,0.8977777777777778,0.8977777777777778,0.9070731164972002,0.9070731164972001,0.8977777777777778,0.8977777777777778,0.8977777777777778,0.8977777777777778,0.8971908773045136,0.8971908773045136,0.9749333333333333,0.9749333333333333,0.9749333333333333,0.7955555555555556
eye,raw,dcn,125,5,1,0.00075,61,4,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7411265432098766,0.7411265432098766,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7166689333152001,0.7166689333152001,0.7738320987654321,0.7738320987654321,0.7738320987654321,0.4444444444444444
eye,raw,dcn,125,6,1,0.00075,61,4,0.8477777777777777,0.8477777777777777,0.8477777777777777,0.8534486652513664,0.8534486652513664,0.8477777777777777,0.8477777777777777,0.8477777777777777,0.8477777777777777,0.8471647385624561,0.8471647385624561,0.9412888888888888,0.9412888888888888,0.9412888888888888,0.6955555555555555
eye,raw,dcn,125,7,1,0.00075,61,4,0.8244444444444444,0.8244444444444444,0.8244444444444444,0.8662289014247809,0.866228901424781,0.8244444444444444,0.8244444444444444,0.8244444444444444,0.8244444444444443,0.8192899697037475,0.8192899697037473,0.909046913580247,0.909046913580247,0.909046913580247,0.6488888888888888
eye,raw,dcn,125,8,1,0.00075,61,4,0.8177777777777778,0.8177777777777777,0.8177777777777778,0.8310185185185186,0.8310185185185186,0.8177777777777778,0.8177777777777777,0.8177777777777778,0.8177777777777777,0.8159371492704826,0.8159371492704827,0.9293086419753087,0.9293086419753087,0.9293086419753087,0.6355555555555555
eye,raw,dcn,125,9,1,0.00075,61,4,0.8655555555555555,0.8655555555555556,0.8655555555555555,0.8883400920160109,0.8883400920160109,0.8655555555555555,0.8655555555555556,0.8655555555555555,0.8655555555555554,0.8635541817698864,0.8635541817698865,0.9575901234567901,0.9575901234567901,0.9575901234567901,0.731111111111111
eye,raw,dcn,125,10,1,0.00075,61,4,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.8009393662906437,0.8009393662906437,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7841068671007851,0.7841068671007854,0.8849728395061729,0.8849728395061729,0.8849728395061729,0.5733333333333333
eye,raw,dcn,125,1,2,0.00075,61,4,0.7955555555555556,0.7955555555555556,0.7955555555555556,0.79925,0.79925,0.7955555555555556,0.7955555555555556,0.7955555555555556,0.7955555555555557,0.794922600619195,0.794922600619195,0.9237481481481481,0.9237481481481481,0.9237481481481481,0.5911111111111111
eye,raw,dcn,125,2,2,0.00075,61,4,0.7655555555555555,0.7655555555555555,0.7655555555555555,0.7768781633104898,0.7768781633104898,0.7655555555555555,0.7655555555555555,0.7655555555555555,0.7655555555555555,0.7631339658907922,0.7631339658907923,0.8471111111111111,0.8471111111111111,0.8471111111111111,0.5311111111111111
eye,raw,dcn,125,3,2,0.00075,61,4,0.7911111111111111,0.7911111111111111,0.7911111111111111,0.8223072717331876,0.8223072717331875,0.7911111111111111,0.7911111111111111,0.7911111111111111,0.7911111111111111,0.7859311740890689,0.7859311740890688,0.7519308641975309,0.7519308641975309,0.7519308641975309,0.5822222222222222
eye,raw,dcn,125,4,2,0.00075,61,4,0.7355555555555555,0.7355555555555555,0.7355555555555555,0.7641254512835278,0.7641254512835278,0.7355555555555555,0.7355555555555555,0.7355555555555555,0.7355555555555555,0.7282057008283254,0.7282057008283255,0.8203012345679013,0.8203012345679013,0.8203012345679013,0.47111111111111115
eye,raw,dcn,125,5,2,0.00075,61,4,0.7422222222222222,0.7422222222222222,0.7422222222222222,0.7642780172413792,0.7642780172413793,0.7422222222222222,0.7422222222222222,0.7422222222222222,0.7422222222222222,0.7367292901273483,0.7367292901273483,0.802953086419753,0.802953086419753,0.802953086419753,0.48444444444444446
eye,raw,dcn,125,6,2,0.00075,61,4,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8961692159294474,0.8961692159294474,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8823806163255704,0.8823806163255704,0.9158962962962962,0.9158962962962962,0.9158962962962962,0.7666666666666666
eye,raw,dcn,125,7,2,0.00075,61,4,0.7822222222222223,0.7822222222222222,0.7822222222222223,0.789636927567962,0.789636927567962,0.7822222222222223,0.7822222222222222,0.7822222222222223,0.7822222222222223,0.780819466809805,0.7808194668098051,0.8236098765432098,0.8236098765432098,0.8236098765432098,0.5644444444444445
eye,raw,dcn,125,8,2,0.00075,61,4,0.81,0.81,0.81,0.8103448275862069,0.810344827586207,0.81,0.81,0.81,0.81,0.8099472075576549,0.8099472075576548,0.8720296296296296,0.8720296296296296,0.8720296296296296,0.62
eye,raw,dcn,125,9,2,0.00075,61,4,0.83,0.83,0.83,0.830079871178705,0.830079871178705,0.83,0.83,0.83,0.83,0.8299897154272295,0.8299897154272294,0.8962469135802471,0.8962469135802471,0.8962469135802471,0.6599999999999999
eye,raw,dcn,125,10,2,0.00075,61,4,0.7733333333333333,0.7733333333333334,0.7733333333333333,0.7832013262110886,0.7832013262110887,0.7733333333333333,0.7733333333333334,0.7733333333333333,0.7733333333333333,0.7713414634146342,0.7713414634146342,0.8674814814814814,0.8674814814814814,0.8674814814814814,0.5466666666666666
eye,raw,dcn,125,1,3,0.00075,61,4,0.7155555555555555,0.7155555555555555,0.7155555555555555,0.7272301349325337,0.7272301349325337,0.7155555555555555,0.7155555555555555,0.7155555555555555,0.7155555555555555,0.7118544865156904,0.7118544865156904,0.8792197530864199,0.8792197530864199,0.8792197530864199,0.4311111111111111
eye,raw,dcn,125,2,3,0.00075,61,4,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.9707901234567902,0.9707901234567902,0.9707901234567902,0.7911111111111111
eye,raw,dcn,125,3,3,0.00075,61,4,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7796148609219996,0.7796148609219996,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7501816860465116,0.7501816860465116,0.7556938271604938,0.7556938271604938,0.7556938271604938,0.5111111111111111
eye,raw,dcn,125,4,3,0.00075,61,4,0.8988888888888888,0.8988888888888888,0.8988888888888888,0.9115734819804442,0.9115734819804442,0.8988888888888888,0.8988888888888888,0.8988888888888888,0.8988888888888888,0.8981037848409785,0.8981037848409784,0.9712641975308642,0.9712641975308642,0.9712641975308642,0.7977777777777778
